Instance ID,Truck ID,Depot,Shift,Start Time,End Time,Duration (min),Load (kg),Stops Count,Route Sequence
0,1,0,AM,07:54,11:00,186.4,30551.379999999997,3,1480 -> 1475 -> 2125
0,1,9,AM,11:04,11:32,28.1,30089.999999999996,1,5678
0,1,0,PM,16:22,21:44,321.9,30089.999999999996,1,2340
0,4,2,AM,07:59,10:19,140.0,34254.0,2,353 -> 1935
0,5,2,AM,08:34,12:34,239.3,34046.4,3,273 -> 977 -> 277
0,6,0,INTER-FACTORY,05:50,05:50,0.0,36000.0,1,TRANSFER_FROM_0_TO_3
0,6,9,PM,22:21,05:50,449.6,33098.99999999999,3,7526 -> 7203 -> 3846
0,7,2,AM,06:15,14:01,465.7,27922.2,2,77 -> 79
0,9,7,AM,09:38,12:48,189.8,36609.49999999999,1,7118
0,9,0,INTER-FACTORY,12:48,12:48,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,10,0,INTER-FACTORY,00:00,00:00,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,101,2,AM,08:50,12:43,233.1,31659.0,3,289 -> 290_onfly_part2 -> 391
0,102,8,PM,01:16,02:52,95.7,29064.0,1,1071
0,102,8,PM,02:53,04:18,85.5,25950.0,1,756
0,102,2,PM,08:27,10:36,129.2,34254.0,1,452
0,102,8,AM,08:39,09:35,55.7,32178.0,1,1657
0,102,2,PM,10:37,16:39,361.3,31140.0,1,249
0,102,2,AM,13:04,16:17,192.8,34254.0,1,291
0,102,8,AM,13:07,13:42,34.3,15570.0,1,716
0,102,2,AM,17:40,23:53,372.3,31140.0,1,239
0,102,8,PM,20:19,20:56,37.0,34254.0,1,808
0,102,8,AM,23:10,01:27,137.8,32800.8,1,914
0,102,2,AM,23:54,04:50,296.7,33216.0,1,241
0,103,2,AM,08:01,11:26,205.6,37575.6,3,296 -> 297 -> 303
0,103,2,INTER-FACTORY,11:26,15:27,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,104,8,PM,17:13,20:27,193.7,35603.4,3,834 -> 920_onfly_part4 -> 920_onfly_part2
0,104,2,INTER-FACTORY,20:27,00:27,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,105,2,AM,06:31,09:42,191.2,31140.0,1,1576
0,105,8,PM,17:13,20:08,174.5,37368.0,2,918 -> 920_onfly_part3
0,105,2,INTER-FACTORY,20:08,00:08,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,106,8,PM,17:13,19:20,126.5,28545.0,1,908
0,106,2,INTER-FACTORY,19:20,23:20,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,107,8,PM,17:10,19:18,128.3,33216.0,1,909
0,107,2,INTER-FACTORY,19:18,23:19,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,120,6,AM,06:55,09:11,135.7,32674.4,1,7169
0,120,6,PM,18:13,20:29,135.8,24135.628000000004,3,2040 -> 2607 -> 712
0,121,10,AM,10:51,11:11,20.2,32436.399999999998,1,1597
0,122,8,AM,09:03,10:03,60.0,36330.0,1,912
0,123,2,AM,06:50,11:37,286.9,33838.8,3,45 -> 19 -> 182_onfly_part4
0,124,6,PM,16:14,19:26,192.3,32571.0,2,3824 -> 1651
0,124,6,PM,19:40,20:33,53.2,30503.0,2,7577 -> 7166
0,125,6,AM,07:24,11:12,228.3,32054.0,2,3826 -> 1794
0,125,6,PM,17:49,19:51,121.4,32260.800000000003,3,5851 -> 1760 -> 54
0,125,6,PM,20:31,00:40,248.8,34432.2,2,1761 -> 838
0,127,0,AM,16:18,16:43,24.8,5014.999999999999,1,228
0,127,9,PM,18:45,19:21,36.6,8023.999999999999,1,7641
0,127,7,PM,19:47,21:12,85.0,24673.799999999996,1,1803
0,127,9,PM,21:38,21:52,14.3,10029.999999999998,1,7673
0,128,1,PM,20:35,21:46,70.9,25638.6,3,595 -> 1523 -> 1521
0,129,7,PM,21:16,22:03,47.1,20059.999999999996,1,3851
0,131,6,AM,08:20,08:54,33.5,18095.0,2,7599 -> 7378
0,387,2,INTER-FACTORY,00:00,04:00,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,387,8,INTER-FACTORY,04:00,07:19,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,388,2,INTER-FACTORY,00:00,04:00,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,388,8,INTER-FACTORY,04:00,07:19,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
