Instance ID,Truck ID,Depot,Shift,Start Time,End Time,Duration (min),Load (kg),Stops Count,Route Sequence
0,1,9,AM,07:19,07:47,28.1,29700.0,1,5678
0,1,0,AM,09:05,14:27,321.9,29700.0,1,2340
0,2,2,AM,04:17,13:49,572.3,35208.0,1,195
0,6,0,INTER-FACTORY,00:00,00:00,0.0,36000.0,1,TRANSFER_FROM_0_TO_3
0,9,9,AM,08:01,08:35,34.8,39600.0,1,7678
0,9,0,INTER-FACTORY,08:35,08:35,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,10,0,PM,19:28,21:05,96.9,27720.0,2,715 -> 3054
0,10,0,INTER-FACTORY,21:05,21:05,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,11,6,AM,10:10,10:39,28.4,14328.0,1,7154
0,11,6,AM,10:40,11:26,46.2,19900.0,1,7577
0,101,2,AM,08:50,16:03,432.9,34230.0,2,391 -> 164
0,102,2,AM,01:17,07:29,372.3,29340.0,1,239
0,102,2,PM,05:56,09:27,210.1,29340.0,1,280
0,102,8,AM,09:56,12:14,137.8,30904.8,1,914
0,102,8,AM,12:15,13:41,85.5,24450.0,1,756
0,102,8,PM,13:07,15:00,112.9,34230.0,1,912
0,102,8,PM,18:30,20:03,92.6,30318.0,1,1662
0,102,2,AM,19:15,01:16,361.3,29340.0,1,249
0,103,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,104,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,105,2,AM,07:47,11:32,224.4,30709.2,2,285 -> 277
0,105,2,INTER-FACTORY,11:32,15:32,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,106,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,107,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,120,6,AM,07:52,12:31,279.0,35123.5,3,2836 -> 1712 -> 3826
0,120,6,PM,16:41,19:25,164.3,33332.5,1,1695
0,120,6,PM,19:26,22:13,167.1,29352.5,1,1731
0,122,8,AM,07:14,08:34,79.6,34523.4,3,1664 -> 755 -> 1525
0,123,2,AM,06:50,12:06,315.7,34230.0,3,34 -> 19 -> 2
0,124,6,AM,06:28,10:06,217.8,29651.0,2,1730 -> 5866
0,124,6,AM,10:07,12:57,170.7,36317.5,1,1791
0,124,6,PM,16:17,19:26,188.8,31342.5,2,3824 -> 1651
0,125,6,AM,07:24,10:15,171.2,34956.34,5,5851 -> 3341 -> 1375 -> 3484 -> 1631
0,128,8,AM,08:52,09:14,22.0,32274.0,1,808
0,128,1,PM,20:35,22:30,115.5,31100.399999999998,4,1521 -> 1523 -> 617 -> 512
0,131,6,PM,17:19,20:05,165.6,25173.5,3,7698 -> 2648 -> 2967
0,131,6,PM,20:18,21:05,46.5,8656.5,2,874 -> 7319
0,386,2,AM,05:23,12:43,439.5,29340.0,1,560
0,387,8,AM,07:50,08:16,26.9,39315.6,1,820
0,387,8,AM,11:10,12:56,106.1,39120.0,1,907
0,387,8,INTER-FACTORY,12:56,16:15,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,387,2,INTER-FACTORY,16:15,20:16,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,388,8,INTER-FACTORY,00:00,03:19,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,388,2,INTER-FACTORY,03:19,07:19,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,391,2,AM,07:53,09:36,103.3,33618.0,3,353 -> 358_onfly_part5 -> 358_onfly_part1
0,400,8,INTER-FACTORY,00:00,03:19,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,400,2,INTER-FACTORY,03:19,07:19,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,402,2,AM,07:33,10:44,191.2,29340.0,1,1576
0,402,8,INTER-FACTORY,10:44,14:03,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,402,2,INTER-FACTORY,14:03,18:04,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,403,8,AM,08:26,09:17,50.5,30611.4,2,834 -> 1656
0,403,2,PM,18:02,22:29,267.8,34816.8,2,26 -> 64
0,603,7,PM,18:55,20:02,67.0,33264.0,2,3404 -> 3849
0,603,0,INTER-FACTORY,20:02,20:02,0.0,28453.099999999977,1,TRANSFER_FROM_0_TO_3
0,821,11,PM,16:44,19:37,173.5,31616.0,2,6066 -> 5159
0,823,8,AM,07:53,08:13,20.7,14670.0,1,716
0,823,8,AM,08:14,09:19,64.8,30318.0,1,1665
0,823,8,PM,18:08,19:16,67.7,31296.0,1,909
0,824,2,PM,19:03,22:17,194.5,35820.0,3,186_onfly_part3 -> 186_onfly_part1 -> 186_onfly_part2
0,825,6,AM,07:17,11:03,226.0,34924.5,3,2884 -> 3827 -> 3829
0,825,6,PM,19:54,22:00,126.0,31342.5,3,3029 -> 1760 -> 7166
0,827,10,PM,20:53,21:13,20.2,32801.6,1,1597
0,828,0,AM,09:15,09:51,36.9,20790.0,1,1283
0,829,2,PM,17:40,19:03,82.7,35256.9,4,426 -> 441 -> 385 -> 1569
0,830,5,PM,17:27,21:47,260.3,34678.8,6,4851 -> 4731 -> 3907 -> 2222 -> 2046 -> 2064
0,832,7,AM,06:47,09:35,168.2,35343.0,2,7122 -> 3851
0,880,11,AM,08:43,10:30,106.3,26676.0,2,6044 -> 1501
0,880,11,INTER-FACTORY,10:30,11:58,88.7,41500.0,1,TRANSFER_FROM_11_TO_5
0,881,6,AM,05:18,10:07,289.1,29850.0,1,3610
0,881,6,PM,16:23,21:57,333.8,34924.5,2,5844 -> 1811
0,900,6,AM,00:00,02:00,120.9,16517.0,1,2607
0,900,6,AM,06:36,09:00,144.3,29352.5,1,3607
0,900,6,AM,13:48,14:58,69.8,28158.5,4,7722 -> 102 -> 5083 -> 7378
0,901,8,AM,08:23,08:52,29.4,36186.0,2,1655 -> 1654
0,901,2,PM,17:41,19:03,81.9,30024.6,3,444 -> 463 -> 422
0,902,0,INTER-FACTORY,03:03,03:03,0.0,36150.0,1,TRANSFER_FROM_0_TO_3
0,902,7,AM,08:14,09:52,98.4,36135.0,1,7118
0,902,0,PM,18:24,19:02,38.0,18859.5,2,107 -> 1055
0,902,0,PM,19:02,20:28,85.0,34808.4,4,993 -> 1346 -> 1394 -> 1480
0,902,7,PM,20:30,03:03,392.5,34155.0,2,3845 -> 7203
0,904,5,PM,17:39,18:57,78.5,14820.0,1,3622
0,904,11,INTER-FACTORY,18:57,20:26,88.7,41500.0,1,TRANSFER_FROM_11_TO_5
0,905,11,AM,07:45,08:32,47.5,23267.4,2,8648 -> 5321
0,905,5,PM,19:02,20:48,105.6,37840.4,3,6036 -> 4368 -> 6043
0,910,8,AM,08:00,09:26,86.7,31296.0,2,845 -> 919
0,911,2,AM,06:05,11:45,339.3,32274.0,2,6 -> 197
0,913,11,INTER-FACTORY,00:00,01:28,88.7,42500.0,1,TRANSFER_FROM_11_TO_5
0,914,6,PM,15:08,21:21,372.7,41790.0,2,1744 -> 1014
0,1222,9,AM,08:50,10:24,94.7,30690.0,3,5520 -> 7449 -> 7526
0,1444,0,AM,07:43,10:39,176.6,30254.4,3,113 -> 2503 -> 2527
0,1444,0,PM,18:19,20:02,102.5,27522.0,2,5582 -> 746
0,2333,8,AM,07:15,08:51,95.7,27384.0,1,1071
0,2444,2,AM,08:22,11:39,197.7,29340.0,1,476
0,3222,0,AM,06:07,10:10,243.2,28215.0,2,2055 -> 3852
