Instance ID,Truck ID,Depot,Shift,Start Time,End Time,Duration (min),Load (kg),Stops Count,Route Sequence
0,1,7,AM,11:48,13:45,117.3,29820.0,1,7245
0,1,9,PM,18:19,18:47,28.1,29820.0,1,5678
0,2,2,AM,04:17,13:49,572.3,35244.0,1,195
0,3,7,AM,01:45,14:21,755.6,20874.0,1,3846
0,4,2,AM,07:59,10:16,137.5,30349.0,2,1935 -> 352
0,5,2,AM,08:34,11:44,189.4,31328.0,2,353 -> 277
0,6,0,AM,08:53,10:09,75.7,34790.0,3,7625 -> 5585 -> 5586
0,6,9,PM,22:21,23:08,47.1,30366.7,3,7461 -> 7526 -> 5520
0,6,0,INTER-FACTORY,23:08,23:08,0.0,36000.0,1,TRANSFER_FROM_0_TO_3
0,7,2,AM,06:15,12:24,368.3,26922.5,3,186_onfly_part2 -> 182_onfly_part5 -> 182_onfly_part3
0,9,9,AM,08:19,08:47,28.7,17892.0,1,7613
0,9,7,AM,09:38,12:48,189.8,36281.0,1,7118
0,9,0,INTER-FACTORY,12:48,12:48,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,10,0,AM,08:27,09:39,72.7,4970.0,1,409
0,10,9,PM,18:25,18:41,16.8,24850.0,1,5690
0,10,0,PM,19:19,21:10,110.3,39461.8,3,629 -> 643 -> 715
0,10,0,INTER-FACTORY,21:10,21:10,0.0,39700.0,1,TRANSFER_FROM_0_TO_3
0,102,8,PM,01:35,03:11,95.7,27412.0,1,1071
0,102,8,PM,03:12,04:38,85.5,24475.0,1,756
0,102,8,PM,04:39,05:16,37.7,26433.0,1,1660
0,102,8,AM,08:39,10:57,137.8,30936.399999999998,1,914
0,102,8,AM,10:58,11:54,55.7,30349.0,1,1657
0,102,8,AM,11:55,14:15,140.0,32307.0,1,915
0,102,8,AM,14:16,16:24,128.3,31328.0,1,909
0,102,8,PM,21:26,23:41,134.1,29370.0,1,916
0,102,8,PM,23:42,01:34,112.9,34265.0,1,912
0,103,2,AM,08:01,11:26,205.6,35439.8,3,303 -> 297 -> 296
0,103,2,INTER-FACTORY,11:26,15:27,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,104,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,105,2,AM,06:31,09:35,184.5,19971.6,1,285
0,105,2,INTER-FACTORY,09:35,13:36,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,106,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,107,2,INTER-FACTORY,00:00,04:00,240.6,39000.0,1,TRANSFER_FROM_2_TO_1
0,120,6,AM,06:49,09:47,178.9,35261.0,1,3842
0,120,6,PM,18:13,20:42,149.6,31774.926,4,2040 -> 2607 -> 712 -> 1102
0,121,10,AM,06:40,10:26,226.8,27710.8,1,3103
0,123,2,AM,06:50,11:00,249.4,31915.4,2,45 -> 150
0,126,6,AM,06:37,09:46,189.5,33164.4,2,7774 -> 1727
0,126,6,PM,17:06,20:09,182.9,35737.5,2,1793 -> 1652
0,126,6,PM,20:42,22:52,129.2,30400.699999999997,4,585 -> 2079 -> 2967 -> 838
0,128,8,AM,08:52,09:14,22.0,32307.0,1,808
0,128,1,PM,20:35,21:58,83.2,26726.699999999997,3,1521 -> 1523 -> 617
0,130,11,PM,17:19,18:42,83.3,17461.6,3,4851 -> 4731 -> 8461
0,131,6,AM,06:15,11:16,301.1,24063.25,5,3826 -> 279 -> 3680 -> 2716 -> 7634
0,387,8,AM,11:10,12:56,106.1,39160.0,1,907
0,387,8,PM,17:50,18:16,26.9,39355.799999999996,1,820
0,387,2,INTER-FACTORY,18:16,22:17,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,387,8,INTER-FACTORY,22:17,01:36,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,388,8,AM,07:41,11:00,198.6,37691.5,3,856 -> 920_onfly_part4 -> 919
0,388,2,INTER-FACTORY,11:00,15:01,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,388,8,INTER-FACTORY,15:01,18:20,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,391,11,PM,17:01,20:13,192.5,31317.0,3,160 -> 9915 -> 9621
0,400,2,AM,07:42,13:54,372.3,29370.0,1,239
0,400,2,INTER-FACTORY,13:54,17:55,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,400,8,INTER-FACTORY,17:55,21:14,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,402,2,INTER-FACTORY,00:00,04:00,240.6,39700.0,1,TRANSFER_FROM_2_TO_1
0,402,8,INTER-FACTORY,04:00,07:19,199.0,39700.0,1,TRANSFER_FROM_8_TO_1
0,403,8,AM,08:26,09:33,66.1,35048.2,3,1654 -> 1656 -> 1525
0,603,7,PM,18:55,19:58,63.0,32404.4,2,3851 -> 3404
0,603,0,INTER-FACTORY,19:58,19:58,0.0,36000.0,1,TRANSFER_FROM_0_TO_3
0,821,11,PM,17:05,20:50,225.0,33215.0,2,6066 -> 3106
0,822,0,AM,05:58,07:08,70.3,16898.0,1,3850
0,822,0,AM,13:33,14:03,29.7,6958.0,1,5193
0,822,0,PM,17:41,20:36,174.8,35734.3,2,2340 -> 2534
0,822,0,INTER-FACTORY,20:36,20:36,0.0,34275.85999999987,1,TRANSFER_FROM_0_TO_3
0,823,8,AM,07:01,08:05,64.8,30349.0,1,1665
0,823,2,AM,09:56,10:40,44.0,21538.0,1,1289
0,824,2,AM,07:11,11:02,230.2,31523.8,2,204 -> 560
0,824,2,PM,19:03,23:12,248.9,34460.8,3,320 -> 252 -> 186_onfly_part3
0,825,6,AM,07:17,11:13,235.8,34022.1,4,3827 -> 3829 -> 3577 -> 5083
0,825,6,PM,18:54,19:12,18.5,4288.5,1,5605
0,825,6,PM,19:55,21:30,95.5,29733.6,2,3582 -> 1760
0,827,11,AM,14:15,17:27,192.4,14899.3,2,9591 -> 6083
0,827,10,PM,20:53,21:13,20.2,31506.8,1,1597
0,828,0,PM,19:43,20:31,48.0,29720.6,2,993 -> 1000
0,830,10,AM,07:46,10:45,179.5,35777.3,4,6022 -> 2222 -> 3907 -> 4049
0,830,5,PM,17:27,21:22,234.7,30747.6,5,2064 -> 2058 -> 2046 -> 4368 -> 336
0,832,7,AM,06:47,09:36,168.9,34988.8,2,7122 -> 5588
0,832,0,PM,19:16,06:52,695.8,32337.0,2,2334 -> 1663
0,880,11,INTER-FACTORY,00:00,01:28,88.7,41500.0,1,TRANSFER_FROM_11_TO_5
0,881,6,AM,05:08,09:58,289.1,28590.0,1,3610
0,881,6,PM,16:41,22:33,351.8,33355.0,2,1741 -> 3836
0,900,6,AM,06:36,09:00,144.3,28113.5,1,3607
